Date,Close,High,Low,Open,Volume
2020/6/3,271.2505493,271.2505493,268.5470555,270.3493847,65176337
2020/6/4,275.7563477,275.7563477,273.9540186,274.8551831,46572451
2020/6/5,280.7127075,281.1632897,277.5586322,278.0092143,42981262
2020/6/8,286.5703125,287.471477,283.866819,284.7679835,50302921
2020/6/9,287.4714355,287.4714355,282.9656137,285.2185246,36417082
2020/6/10,290.6255493,291.9772961,286.5703091,287.4714736,39984259
2020/6/11,288.8232422,294.6808118,287.0209131,293.329065,50104255
2020/6/12,284.7680054,286.1197522,281.6139294,282.0645116,45992918
2020/6/15,278.9104614,286.1197787,278.0092968,284.7680317,51032404
2020/6/16,283.8668213,285.6691503,282.9656568,285.6691503,36608216
2020/6/17,283.8668213,285.6691503,282.5150745,285.2185681,34522968
2020/6/18,285.6836548,286.1378418,284.3210936,285.6836548,29044474
2020/6/19,285.6836548,285.6836548,283.4127195,285.2294677,48130280
2020/6/22,283.4126587,287.5003413,283.4126587,285.6835935,37374616
2020/6/23,286.1377563,287.5003171,283.8668218,287.0461302,41300084
2020/6/24,288.4087219,290.6796567,287.046161,289.7712828,54147024
2020/6/29,283.4126587,286.1377804,281.5959109,285.2294065,56580892
2020/6/30,284.3209839,285.2293576,282.5042364,284.7751708,48991860
2020/7/1,288.4087219,288.8629089,285.2294132,286.1377871,29532342
2020/7/2,292.4963684,292.4963684,288.8628731,289.771247,34526178
2020/7/3,299.3091431,300.2175168,296.5840219,297.0382087,53341987
2020/7/6,307.030304,307.030304,301.5800619,302.0342487,57256220
2020/7/7,307.4845886,314.2973934,307.0304016,312.0264585,59046323
2020/7/8,309.7554932,311.118054,306.5761846,306.5761846,30720218
2020/7/9,313.3890076,315.2057554,311.5722597,314.2973815,35522376
2020/7/10,316.5683289,320.6560117,313.8432069,320.2018247,60902108
2020/7/13,322.0184631,322.0184631,318.3849685,318.8391553,48069523
2020/7/14,330.1938171,330.648004,322.0184544,322.4726412,61764150
2020/7/15,329.7397156,336.0983327,327.9229678,332.4648372,73438362
